"nest1","nest2","weight","site_comb","site_same_other","site_same_semi_other","dyad_ID","spatial","spatial_z","spatial_weight","prospect_weight","spatial_weight_z","prospect_weight_z","year","nest1_anthro","nest2_anthro","anthro","anthro_binary"
"X38","X35",0.666666666666667,"XX","same","same","X35_X38",17.6956727620219,-1.28141400616401,0.960593304274874,0,1.28116458251081,NA,"2024",0,0,0,1
"X39","X35",0.571428571428571,"XX","same","same","X35_X39",14.1690106030052,-1.32550695844313,0.970171680544777,1,1.32524895222006,NA,"2024",1,0,1,0
"X38","X36",0.8,"XX","same","same","X36_X38",15.6239109651172,-1.30731671244141,0.966220186901448,0,1.30706224689886,NA,"2024",0,0,0,1
"X39","X36",0.666666666666667,"XX","same","same","X36_X39",28.5793644824295,-1.1453380005785,0.93103331530991,0,1.14511506373929,NA,"2024",1,0,1,0
"X39","X38",0.571428571428571,"XX","same","same","X38_X39",13.2045994688519,-1.33756474345294,0.972791010751439,0,1.33730439021574,NA,"2024",1,0,1,0
"Y02","Y01",0.444444444444444,"YY","same","same","Y01_Y02",19.5532676601964,-1.25818897368118,0.95554809662824,1,1.25794407071561,NA,"2024",1,1,2,1
"Y03","Y01",1,"YY","same","same","Y01_Y03",50.4503966853423,-0.871890095523997,0.871631828463473,0,0.871720384554891,NA,"2024",0,1,1,0
"Y04","Y01",0.571428571428571,"YY","same","same","Y01_Y04",57.1998915370877,-0.787502892841349,0.853300273467058,0,0.787349607605281,NA,"2024",1,1,2,1
"Y05","Y01",0.285714285714286,"YY","same","same","Y01_Y05",66.2524663909955,-0.674320871701055,0.828713578101158,0,0.67418961702892,NA,"2024",1,1,2,1
"Y06","Y01",0.625,"YY","same","same","Y01_Y06",70.2229259635147,-0.624679234208317,0.817929852857505,0,0.624557642142113,NA,"2024",1,1,2,1
"Y07","Y01",0.5,"YY","same","same","Y01_Y07",78.0930050568507,-0.526281654216673,0.796554803184222,0,0.526179214964273,NA,"2024",1,1,2,1
"Y08","Y01",0.555555555555556,"YY","same","same","Y01_Y08",87.3290485490017,-0.410805771757656,0.771469808981751,0,0.410725809562882,NA,"2024",1,1,2,1
"Y09","Y01",0.625,"YY","same","same","Y01_Y09",100.613039415886,-0.244719441692779,0.735390633503133,0,0.244671807737741,NA,"2024",1,1,2,1
"Y10","Y01",0.444444444444444,"YY","same","same","Y01_Y10",100.484958588194,-0.246320803424816,0.735738499645472,0,0.246272857769194,NA,"2024",1,1,2,1
"Y11","Y01",0.714285714285714,"YY","same","same","Y01_Y11",52.349105222338,-0.848151029761868,0.866474956618597,1,0.847985939535533,NA,"2024",1,1,2,1
"Y12","Y01",0.571428571428571,"YY","same","same","Y01_Y12",113.116754077458,-0.0883887048585641,0.701430679756547,0,0.0883715002443165,NA,"2024",1,1,2,1
"Y14","Y01",0.625,"YY","same","same","Y01_Y14",219.35168381508,1.23983936919164,0.412897759915611,0,-1.23959803792527,NA,"2024",1,1,2,1
"Y16","Y01",0.6,"YY","same","same","Y01_Y16",177.580175084418,0.717580911182329,0.526348725713639,0,-0.717441236064474,NA,"2024",0,1,1,0
"Y17","Y01",0.571428571428571,"YY","same","same","Y01_Y17",181.367658344153,0.764934842775262,0.516061962155937,0,-0.764785950347034,NA,"2024",1,1,2,1
"Y18","Y01",0.714285714285714,"YY","same","same","Y01_Y18",195.781477931947,0.945147131502571,0.476914184094634,0,-0.944963161256254,NA,"2024",1,1,2,1
"Y19","Y01",1,"YY","same","same","Y01_Y19",95.6496920394694,-0.306774900692012,0.748871031280391,0,0.306715187815399,NA,"2024",1,1,2,1
"Y20","Y01",0.833333333333333,"YY","same","same","Y01_Y20",102.210413099872,-0.224747888296361,0.731052183858972,0,0.224704141748345,NA,"2024",1,1,2,1
"Y21","Y01",0.625,"YY","same","same","Y01_Y21",107.698794482284,-0.156128063807201,0.716145799401628,0,0.156097673916148,NA,"2024",1,1,2,1
"Y22","Y01",0.6,"YY","same","same","Y01_Y22",109.682286022244,-0.131328977908405,0.710758657837945,0,0.131303415090078,NA,"2024",0,1,1,0
"Y23","Y01",0.714285714285714,"YY","same","same","Y01_Y23",183.272127793648,0.788745935748514,0.51088944373504,0,-0.78859240855762,NA,"2024",0,1,1,0
"Y24","Y01",0.6,"YY","same","same","Y01_Y24",199.739210151671,0.994629642168264,0.466165026203478,0,-0.994436040289609,NA,"2024",0,1,1,0
"Y25","Y01",0.666666666666667,"YY","same","same","Y01_Y25",223.255398588365,1.2886465135816,0.402295312824583,0,-1.28839568214106,NA,"2024",0,1,1,0
"Y26","Y01",0.571428571428571,"YY","same","same","Y01_Y26",234.39989141532,1.42798324849894,0.372026990875771,0,-1.42770529555256,NA,"2024",1,1,2,1
"Y27","Y01",0.666666666666667,"YY","same","same","Y01_Y27",261.689293192534,1.76917563836593,0.297909270885379,0,-1.76883127327491,NA,"2024",0,1,1,0
"Y28","Y01",0.833333333333333,"YY","same","same","Y01_Y28",271.382276358022,1.89036452034189,0.271583233473629,0,-1.88999656617386,NA,"2024",0,1,1,0
"Y29","Y01",0.571428571428571,"YY","same","same","Y01_Y29",283.055438182327,2.03631106811357,0.239879052247539,0,-2.03591470585812,NA,"2024",1,1,2,1
"Y30","Y01",0.8,"YY","same","same","Y01_Y30",284.309692864795,2.05199269265436,0.236472510099393,0,-2.05159327801454,NA,"2024",0,1,1,0
"Y31","Y01",0.8,"YY","same","same","Y01_Y31",313.987070311959,2.42304132973506,0.155869074024267,0,-2.42256969151555,NA,"2024",0,1,1,0
"Y32","Y01",0.5,"YY","same","same","Y01_Y32",297.885025612992,2.22172159552333,0.199602053223074,0,-2.22128914362716,NA,"2024",0,1,1,0
"Y33","Y01",0.6,"YY","same","same","Y01_Y33",274.053499429787,1.923762137159,0.264328220509941,0,-1.92338768223824,NA,"2024",0,1,1,0
"Y34","Y01",0.428571428571428,"YY","same","same","Y01_Y34",209.796701775915,1.12037587989665,0.438848987761264,0,-1.12015780186443,NA,"2024",1,1,2,1
"Y35","Y01",0.666666666666667,"YY","same","same","Y01_Y35",208.560485535155,1.10491978536513,0.442206537696884,0,-1.1047047158185,NA,"2024",0,1,1,0
"Y03","Y02",0.444444444444444,"YY","same","same","Y02_Y03",31.0617063366764,-1.1143019171703,0.924291301689549,0,1.11408502141795,NA,"2024",0,1,1,0
"Y04","Y02",0.75,"YY","same","same","Y02_Y04",38.3169349822521,-1.02359165459935,0.904586179180485,0,1.02339241534595,NA,"2024",1,1,2,1
"Y05","Y02",0.5,"YY","same","same","Y02_Y05",48.0221200522983,-0.90225021534085,0.878227001527964,0,0.902074594859314,NA,"2024",1,1,2,1
"Y06","Y02",0.777777777777778,"YY","same","same","Y02_Y06",52.5697943796194,-0.845391809841796,0.865875567254996,0,0.845227256689903,NA,"2024",1,1,2,1
"Y07","Y02",0.875,"YY","same","same","Y02_Y07",61.2488494834924,-0.73687981031712,0.842303347489184,0,0.736736378722511,NA,"2024",1,1,2,1
"Y08","Y02",0.888888888888889,"YY","same","same","Y02_Y08",71.5465438040619,-0.6081303798958,0.814334921122435,0,0.608012009017813,NA,"2024",1,1,2,1
"Y09","Y02",0.777777777777778,"YY","same","same","Y02_Y09",85.0585767940157,-0.439192897665853,0.777636385704684,0,0.439107409996398,NA,"2024",1,1,2,1
"Y10","Y02",1,"YY","same","same","Y02_Y10",84.5329931611712,-0.445764134999275,0.779063865165345,0,0.445677368256848,NA,"2024",1,1,2,1
"Y11","Y02",0.666666666666667,"YY","same","same","Y02_Y11",34.9855644823953,-1.06524292536218,0.913634145416917,0,1.0650355788054,NA,"2024",1,1,2,1
"Y12","Y02",0.75,"YY","same","same","Y02_Y12",96.2101954930494,-0.299767069797919,0.7473487099644,0,0.299708720975994,NA,"2024",1,1,2,1
"Y14","Y02",0.777777777777778,"YY","same","same","Y02_Y14",202.731585193691,1.03204253968431,0.458037767963032,0,-1.03184165548977,NA,"2024",1,1,2,1
"Y16","Y02",0.375,"YY","same","same","Y02_Y16",162.573814096786,0.529960229337543,0.567105839806364,0,-0.529857074060783,NA,"2024",0,1,1,0
"Y17","Y02",0.75,"YY","same","same","Y02_Y17",166.694601110502,0.58148137226405,0.55591382685877,0,-0.581368188540883,NA,"2024",1,1,2,1
"Y18","Y02",0.666666666666667,"YY","same","same","Y02_Y18",181.814221022962,0.770518101391632,0.51484910275153,0,-0.770368122197727,NA,"2024",1,1,2,1
"Y19","Y02",0.444444444444444,"YY","same","same","Y02_Y19",83.4713172142369,-0.459037997011936,0.781947365551239,0,0.458948646549384,NA,"2024",1,1,2,1
"Y20","Y02",0.555555555555556,"YY","same","same","Y02_Y20",92.1879715809497,-0.350055903549318,0.75827302659433,0,0.349987766146521,NA,"2024",1,1,2,1
"Y21","Y02",0.777777777777778,"YY","same","same","Y02_Y21",99.1683947735361,-0.262781463061211,0.739314272722541,0,0.262730313384218,NA,"2024",1,1,2,1
"Y22","Y02",0.375,"YY","same","same","Y02_Y22",103.040269148694,-0.214372411001013,0.728798303808355,0,0.214330684010641,NA,"2024",0,1,1,0
"Y23","Y02",0.666666666666667,"YY","same","same","Y02_Y23",179.644535547575,0.743391080482541,0.520741945029453,0,-0.743246381487403,NA,"2024",0,1,1,0
"Y24","Y02",0.375,"YY","same","same","Y02_Y24",196.317272842849,0.951846037826055,0.47545897091324,0,-0.951660763656353,NA,"2024",0,1,1,0
"Y25","Y02",0.444444444444444,"YY","same","same","Y02_Y25",219.990831126287,1.24783046406312,0.411161842733131,0,-1.24758757735249,NA,"2024",0,1,1,0
"Y26","Y02",0.75,"YY","same","same","Y02_Y26",231.506908780398,1.3918130287517,0.379884300413836,0,-1.39154211623745,NA,"2024",1,1,2,1
"Y27","Y02",0.444444444444444,"YY","same","same","Y02_Y27",259.352549804852,1.73995993523481,0.30425584064574,0,-1.73962125689871,NA,"2024",0,1,1,0
"Y28","Y02",0.555555555555556,"YY","same","same","Y02_Y28",269.172235607994,1.86273294778631,0.277585680240882,0,-1.86237037202662,NA,"2024",0,1,1,0
"Y29","Y02",0.75,"YY","same","same","Y02_Y29",280.902795591698,2.00939713002061,0.245725606234839,0,-2.00900600648794,NA,"2024",1,1,2,1
"Y30","Y02",0.333333333333333,"YY","same","same","Y02_Y30",281.039759134852,2.01110955006538,0.245353614733405,0,-2.01071809321494,NA,"2024",0,1,1,0
"Y31","Y02",0.5,"YY","same","same","Y02_Y31",312.465337954477,2.40401550043964,0.160002082643985,0,-2.40354756554461,NA,"2024",0,1,1,0
"Y32","Y02",0.5,"YY","same","same","Y02_Y32",297.672488166958,2.21906429435783,0.200179302627119,0,-2.2186323596979,NA,"2024",0,1,1,0
"Y33","Y02",0.375,"YY","same","same","Y02_Y33",276.534821739942,1.95478547346895,0.257588975960303,0,-1.95440497994253,NA,"2024",0,1,1,0
"Y34","Y02",0.625,"YY","same","same","Y02_Y34",207.341292266606,1.08967652468825,0.445517853424148,0,-1.08946442219969,NA,"2024",1,1,2,1
"Y35","Y02",0.444444444444444,"YY","same","same","Y02_Y35",207.41667724308,1.09061904371059,0.445313108643614,0,-1.09040675776333,NA,"2024",0,1,1,0
"Y04","Y03",0.571428571428571,"YY","same","same","Y03_Y04",9.04197113297293,-1.38960901769689,0.984096664277357,1,1.38933853418723,NA,"2024",1,0,1,0
"Y05","Y03",0.285714285714286,"YY","same","same","Y03_Y05",19.9338575533656,-1.25343055587965,0.95451441859589,0,1.25318657912681,NA,"2024",1,0,1,0
"Y06","Y03",0.625,"YY","same","same","Y03_Y06",25.7694584000125,-1.18046953550141,0.938664989830155,0,1.18023976040717,NA,"2024",1,0,1,0
"Y07","Y03",0.5,"YY","same","same","Y03_Y07",35.761862434265,-1.05553707121376,0.911525728578192,0,1.05533161387435,NA,"2024",1,0,1,0
"Y08","Y03",0.555555555555556,"YY","same","same","Y03_Y08",47.7205459681025,-0.906020718752713,0.879046073477993,0,0.905844364353232,NA,"2024",1,0,1,0
"Y09","Y03",0.625,"YY","same","same","Y03_Y09",60.833231104909,-0.742076180285915,0.843432162508955,0,0.741931737232423,NA,"2024",1,0,1,0
"Y10","Y03",0.444444444444444,"YY","same","same","Y03_Y10",59.5008866315483,-0.758734141449857,0.847050795684335,0,0.758586455970803,NA,"2024",1,0,1,0
"Y11","Y03",0.714285714285714,"YY","same","same","Y03_Y11",24.7462039816024,-1.19326302299922,0.941444137760249,1,1.1930307576884,NA,"2024",1,0,1,0
"Y12","Y03",0.571428571428571,"YY","same","same","Y03_Y12",76.2343579039824,-0.549519842770008,0.801602868743221,0,0.549412880269186,NA,"2024",1,0,1,0
"Y14","Y03",0.625,"YY","same","same","Y03_Y14",181.136591466206,0.762045872875899,0.516689537296593,0,-0.761897542777584,NA,"2024",1,0,1,0
"Y16","Y03",0.6,"YY","same","same","Y03_Y16",145.29833669262,0.313969367033559,0.614025849537444,0,-0.31390825377419,NA,"2024",0,0,0,1
"Y17","Y03",0.571428571428571,"YY","same","same","Y03_Y17",150.085530062083,0.373822417672656,0.601023884137311,0,-0.373749654184341,NA,"2024",1,0,1,0
"Y18","Y03",0.714285714285714,"YY","same","same","Y03_Y18",166.459541955158,0.578542487944539,0.556552244981643,0,-0.578429876266987,NA,"2024",1,0,1,0
"Y19","Y03",1,"YY","same","same","Y03_Y19",76.3351743031684,-0.548259361193428,0.801329052493737,0,0.54815264404182,NA,"2024",1,0,1,0
"Y20","Y03",0.833333333333333,"YY","same","same","Y03_Y20",88.6596255351059,-0.394169909033468,0.767855976282638,0,0.394093184962857,NA,"2024",1,0,1,0
"Y21","Y03",0.625,"YY","same","same","Y03_Y21",97.8908843142873,-0.278753848613287,0.742783977308827,0,0.278699589956108,NA,"2024",1,0,1,0
"Y22","Y03",0.6,"YY","same","same","Y03_Y22",104.823552379842,-0.192076478227832,0.723954925845408,0,0.192039091078431,NA,"2024",0,0,0,1
"Y23","Y03",0.714285714285714,"YY","same","same","Y03_Y23",183.296136044701,0.789046104752598,0.510824237584917,0,-0.788892519134647,NA,"2024",0,0,0,1
"Y24","Y03",0.6,"YY","same","same","Y03_Y24",199.939969611977,0.997139686199616,0.465619765681249,0,-0.996945595747909,NA,"2024",0,0,0,1
"Y25","Y03",0.666666666666667,"YY","same","same","Y03_Y25",223.44843218843,1.29105996316429,0.401771035655183,0,-1.29080866195253,NA,"2024",0,0,0,1
"Y26","Y03",0.571428571428571,"YY","same","same","Y03_Y26",235.384399052071,1.44029229492538,0.369353078785472,0,-1.44001194605753,NA,"2024",1,0,1,0
"Y27","Y03",0.666666666666667,"YY","same","same","Y03_Y27",263.757632829435,1.79503555825468,0.292291682808354,0,-1.79468615960257,NA,"2024",0,0,0,1
"Y28","Y03",0.833333333333333,"YY","same","same","Y03_Y28",273.67008166582,1.91896836321432,0.265369579008786,0,-1.91859484138826,NA,"2024",0,0,0,1
"Y29","Y03",0.571428571428571,"YY","same","same","Y03_Y29",285.373136258233,2.06528865259725,0.233584209347917,0,-2.06488664993601,NA,"2024",1,0,1,0
"Y30","Y03",0.8,"YY","same","same","Y03_Y30",283.732843491923,2.04478049292458,0.238039226755339,0,-2.04438248211927,NA,"2024",0,0,0,1
"Y31","Y03",0.8,"YY","same","same","Y03_Y31",317.651770885712,2.46886014090261,0.145915786913341,0,-2.46837958417963,NA,"2024",0,0,0,1
"Y32","Y03",0.5,"YY","same","same","Y03_Y32",304.997512638945,2.31064719624167,0.180284615408625,0,-2.31019743522598,NA,"2024",0,0,0,1
"Y33","Y03",0.6,"YY","same","same","Y03_Y33",288.048371157829,2.09873642826858,0.226318300303243,0,-2.09832791509132,NA,"2024",0,0,0,1
"Y34","Y03",0.428571428571428,"YY","same","same","Y03_Y34",212.290128572387,1.15155055549386,0.432076867557743,0,-1.15132640939821,NA,"2024",1,0,1,0
"Y35","Y03",0.666666666666667,"YY","same","same","Y03_Y35",214.394446388146,1.1778603013234,0.426361563136176,0,-1.17763103410929,NA,"2024",0,0,0,1
"Y05","Y04",0.666666666666667,"YY","same","same","Y04_Y05",10.8945297813819,-1.36644695215293,0.9790651350306,0,1.36618097707456,NA,"2024",1,1,2,1
"Y06","Y04",0.75,"YY","same","same","Y04_Y06",16.7534807227607,-1.29319399153026,0.963152287660192,0,1.29294227493585,NA,"2024",1,1,2,1
"Y07","Y04",0.857142857142857,"YY","same","same","Y04_Y07",26.783957186098,-1.16778551742848,0.93590962210273,0,1.16755821124289,NA,"2024",1,1,2,1
"Y08","Y04",0.666666666666667,"YY","same","same","Y04_Y08",38.8268265924325,-1.01721661059982,0.903201319083612,0,1.01701861223091,NA,"2024",1,1,2,1
"Y09","Y04",0.75,"YY","same","same","Y04_Y09",51.8456542006194,-0.854445548736066,0.867842324146887,0,0.854279233299213,NA,"2024",1,1,2,1
"Y10","Y04",0.75,"YY","same","same","Y04_Y10",50.47397612643,-0.871595287820915,0.871567786956578,0,0.871425634235303,NA,"2024",1,1,2,1
"Y11","Y04",0.857142857142857,"YY","same","same","Y04_Y11",32.5439654387617,-1.09576961186104,0.920265502004438,0,1.09555632337009,NA,"2024",1,1,2,1
"Y12","Y04",0.714285714285714,"YY","same","same","Y04_Y12",78.2798653463201,-0.52394538795273,0.796047292659614,0,0.523843403448026,NA,"2024",1,1,2,1
"Y14","Y04",0.75,"YY","same","same","Y04_Y14",181.48025362445,0.766342592680732,0.515756154592788,0,-0.766193426237921,NA,"2024",1,1,2,1
"Y16","Y04",0.5,"YY","same","same","Y04_Y16",147.52324738629,0.341786854679909,0.607983016164132,0,-0.341720326824353,NA,"2024",0,1,1,0
"Y17","Y04",1,"YY","same","same","Y04_Y17",152.513687788699,0.404181050832943,0.594429034021392,0,-0.404102378121574,NA,"2024",1,1,2,1
"Y18","Y04",0.857142857142857,"YY","same","same","Y04_Y18",169.217786871428,0.613028116559767,0.549060881629745,0,-0.612908792351034,NA,"2024",1,1,2,1
"Y19","Y04",0.571428571428571,"YY","same","same","Y04_Y19",82.3531192922443,-0.473018538779163,0.784984379009896,0,0.472926467043248,NA,"2024",1,1,2,1
"Y20","Y04",0.714285714285714,"YY","same","same","Y04_Y20",95.2433206457048,-0.311855657981748,0.749974731589435,0,0.311794956149935,NA,"2024",1,1,2,1
"Y21","Y04",0.75,"YY","same","same","Y04_Y21",104.794592719647,-0.192438553430215,0.724033579969189,0,0.192401095803888,NA,"2024",1,1,2,1
"Y22","Y04",0.5,"YY","same","same","Y04_Y22",112.194199212078,-0.0999231716772942,0.703936328790051,0,0.0999037219113333,NA,"2024",0,1,1,0
"Y23","Y04",0.625,"YY","same","same","Y04_Y23",190.591773030976,0.88026158244136,0.491009366459682,0,-0.880090241985734,NA,"2024",0,1,1,0
"Y24","Y04",0.5,"YY","same","same","Y04_Y24",207.186948692569,1.08774680657585,0.44593704890143,0,-1.08753507970152,NA,"2024",0,1,1,0
"Y25","Y04",0.375,"YY","same","same","Y04_Y25",230.615185444453,1.38066404063626,0.382306211346955,0,-1.38039529824138,NA,"2024",0,1,1,0
"Y26","Y04",0.714285714285714,"YY","same","same","Y04_Y26",242.601798340577,1.53052958674926,0.349750700400946,0,-1.53023167344488,NA,"2024",1,1,2,1
"Y27","Y04",0.375,"YY","same","same","Y04_Y27",271.021481786409,1.88585359836768,0.272563147626794,0,-1.885486522238,NA,"2024",0,1,1,0
"Y28","Y04",0.5,"YY","same","same","Y04_Y28",280.936590042751,2.00981965337282,0.245633820871394,0,-2.00942844759716,NA,"2024",0,1,1,0
"Y29","Y04",0.714285714285714,"YY","same","same","Y04_Y29",292.620404031563,2.15589938242473,0.213900708481747,0,-2.15547974263828,NA,"2024",1,1,2,1
"Y30","Y04",0.428571428571428,"YY","same","same","Y04_Y30",290.664610574109,2.13144659854612,0.219212622352999,0,-2.13103171842568,NA,"2024",0,1,1,0
"Y31","Y04",0.666666666666667,"YY","same","same","Y04_Y31",324.987398450341,2.56057561053374,0.125992301809943,0,-2.56007720165106,NA,"2024",0,1,1,0
"Y32","Y04",0.428571428571428,"YY","same","same","Y04_Y32",312.690419817454,2.40682964123216,0.15939076273924,0,-2.40636115857249,NA,"2024",0,1,1,0
"Y33","Y04",0.5,"YY","same","same","Y04_Y33",296.332563727178,2.20231156281824,0.203818522909287,0,-2.20188288903066,NA,"2024",0,1,1,0
"Y34","Y04",0.571428571428571,"YY","same","same","Y04_Y34",219.731338022136,1.24458608834973,0.411866623196619,0,-1.24434383314775,NA,"2024",1,1,2,1
"Y35","Y04",0.375,"YY","same","same","Y04_Y35",222.148237978483,1.2748039684963,0.405302349062956,0,-1.27455583146845,NA,"2024",0,1,1,0
"Y06","Y05",0.5,"YY","same","same","Y05_Y06",6.10396902611727,-1.42634210435287,0.992076246214141,0,1.42606447085061,NA,"2024",1,1,2,1
"Y07","Y05",0.571428571428571,"YY","same","same","Y05_Y07",16.1533114528506,-1.30069775395045,0.964782340904202,0,1.30044457676966,NA,"2024",1,1,2,1
"Y08","Y05",0.444444444444444,"YY","same","same","Y05_Y08",28.3418797902345,-1.14830721076304,0.931678321164631,0,1.14808369597537,NA,"2024",1,1,2,1
"Y09","Y05",0.5,"YY","same","same","Y05_Y09",41.1090620180133,-0.988682406535908,0.897002792358612,0,0.988489962270039,NA,"2024",1,1,2,1
"Y10","Y05",0.5,"YY","same","same","Y05_Y10",39.6425586715763,-1.00701772167413,0.900985799581839,1,1.00682170849044,NA,"2024",1,1,2,1
"Y11","Y05",0.571428571428571,"YY","same","same","Y05_Y11",42.4738500526432,-0.971618811848168,0.893296042821822,0,0.971429688963291,NA,"2024",1,1,2,1
"Y12","Y05",0.428571428571428,"YY","same","same","Y05_Y12",81.6820722279294,-0.481408468080509,0.786806935576702,0,0.481314763268316,NA,"2024",1,1,2,1
"Y14","Y05",0.5,"YY","same","same","Y05_Y14",182.13519879964,0.774531204192965,0.513977330582644,0,-0.774380443859821,NA,"2024",1,1,2,1
"Y16","Y05",0.4,"YY","same","same","Y05_Y16",150.544818612569,0.37956478459804,0.599776461403107,0,-0.379490903374061,NA,"2024",0,1,1,0
"Y17","Y05",0.666666666666667,"YY","same","same","Y05_Y17",155.751683109053,0.444664875680005,0.585634673762289,0,-0.444578322905331,NA,"2024",1,1,2,1
"Y18","Y05",0.571428571428571,"YY","same","same","Y05_Y18",172.779995958946,0.657565502967079,0.539385960286606,0,-0.657437509680617,NA,"2024",1,1,2,1
"Y19","Y05",0.285714285714286,"YY","same","same","Y05_Y19",90.0392893502522,-0.376920326278019,0.764108824286903,0,0.376846959790457,NA,"2024",1,1,2,1
"Y20","Y05",0.428571428571428,"YY","same","same","Y05_Y20",103.448651407641,-0.209266512379748,0.72768914201123,0,0.209225779238266,NA,"2024",1,1,2,1
"Y21","Y05",0.5,"YY","same","same","Y05_Y21",113.302836539245,-0.0860621635745978,0.700925281803509,0,0.0860454118151052,NA,"2024",1,1,2,1
"Y22","Y05",0.4,"YY","same","same","Y05_Y22",121.186591134353,0.0125063977075241,0.679513089615365,0,-0.0125039633721809,NA,"2024",0,1,1,0
"Y23","Y05",0.375,"YY","same","same","Y05_Y23",199.370415502857,0.990018697281081,0.467166668479768,0,-0.989825992909955,NA,"2024",0,1,1,0
"Y24","Y05",0.4,"YY","same","same","Y05_Y24",215.893233629969,1.19659925372384,0.422290873202352,0,-1.19636633902504,NA,"2024",0,1,1,0
"Y25","Y05",0.285714285714286,"YY","same","same","Y05_Y25",239.208437536149,1.48810326711075,0.358967031633936,0,-1.48781361197085,NA,"2024",0,1,1,0
"Y26","Y05",0.428571428571428,"YY","same","same","Y05_Y26",251.246124309542,1.63860737680924,0.326272804589819,0,-1.63828842646524,NA,"2024",1,1,2,1
"Y27","Y05",0.285714285714286,"YY","same","same","Y05_Y27",279.703899478178,1.99440763946623,0.248981795108633,0,-1.99401943359599,NA,"2024",0,1,1,0
"Y28","Y05",0.25,"YY","same","same","Y05_Y28",289.617130546845,2.1183502244754,0.222057566774652,0,-2.11793789352756,NA,"2024",0,1,1,0
"Y29","Y05",0.428571428571428,"YY","same","same","Y05_Y29",301.272507444736,2.26407441187451,0.190401689216291,0,-2.26363371612106,NA,"2024",1,1,2,1
"Y30","Y05",0.333333333333333,"YY","same","same","Y05_Y30",298.942227591137,2.23493952065193,0.19673070408801,0,-2.23450449592359,NA,"2024",0,1,1,0
"Y31","Y05",0.333333333333333,"YY","same","same","Y05_Y31",333.732049142141,2.66990773486703,0.10224192513698,0,-2.66938804479206,NA,"2024",0,1,1,0
"Y32","Y05",0.333333333333333,"YY","same","same","Y05_Y32",321.868189862441,2.52157694573018,0.134464038588821,0,-2.52108612782855,NA,"2024",0,1,1,0
"Y33","Y05",0.4,"YY","same","same","Y05_Y33",306.229618518681,2.32605189998374,0.176938229169077,0,-2.32559914048553,NA,"2024",0,1,1,0
"Y34","Y05",0.5,"YY","same","same","Y05_Y34",228.654595624173,1.35615128906365,0.387631152087754,0,-1.35588731800731,NA,"2024",1,1,2,1
"Y35","Y05",0.285714285714286,"YY","same","same","Y05_Y35",231.437189553378,1.39094134714134,0.38007365708015,0,-1.39067060429749,NA,"2024",0,1,1,0
"Y07","Y06",0.666666666666667,"YY","same","same","Y06_Y07",10.0729477566769,-1.37671898144728,0.981296542921229,0,1.37645100694713,NA,"2024",1,1,2,1
"Y08","Y06",0.888888888888889,"YY","same","same","Y06_Y08",22.2417212333989,-1.22457592832474,0.948246285809061,0,1.22433756804447,NA,"2024",1,1,2,1
"Y09","Y06",1,"YY","same","same","Y06_Y09",35.099792117132,-1.0638147665479,0.913323904396769,0,1.06360769797824,NA,"2024",1,1,2,1
"Y10","Y06",0.777777777777778,"YY","same","same","Y06_Y10",33.73286938961,-1.08090505075325,0.917036451736358,0,1.08069465560756,NA,"2024",1,1,2,1
"Y11","Y06",0.875,"YY","same","same","Y06_Y11",48.5773551038222,-0.895308253926161,0.87671898913496,0,0.895133984678004,NA,"2024",1,1,2,1
"Y12","Y06",0.555555555555556,"YY","same","same","Y06_Y12",85.8997824742849,-0.428675518840042,0.775351680177846,0,0.428592078348966,NA,"2024",1,1,2,1
"Y14","Y06",0.777777777777778,"YY","same","same","Y06_Y14",184.842313258827,0.808377561819787,0.506624836999017,0,-0.808220213387772,NA,"2024",1,1,2,1
"Y16","Y06",0.375,"YY","same","same","Y06_Y16",154.411671058649,0.427911048767254,0.589274131993965,0,-0.427827757078141,NA,"2024",0,1,1,0
"Y17","Y06",0.75,"YY","same","same","Y06_Y17",159.70578037953,0.494101939507737,0.574895388353961,0,-0.494005763946824,NA,"2024",1,1,2,1
"Y18","Y06",0.875,"YY","same","same","Y06_Y18",176.853411098939,0.708494367508732,0.528322608835542,0,-0.708356461061195,NA,"2024",1,1,2,1
"Y19","Y06",0.625,"YY","same","same","Y06_Y19",95.7145428382861,-0.30596408779059,0.748694897212407,0,0.305904532736441,NA,"2024",1,1,2,1
"Y20","Y06",0.75,"YY","same","same","Y06_Y20",109.2447562599,-0.13679930028742,0.711946983938955,0,0.136772672686139,NA,"2024",1,1,2,1
"Y21","Y06",0.777777777777778,"YY","same","same","Y06_Y21",119.165590022855,-0.0127616607418796,0.68500210676954,0,0.0127591767203008,NA,"2024",1,1,2,1
"Y22","Y06",0.375,"YY","same","same","Y06_Y22",127.151035983685,0.0870783215989761,0.663313721932264,0,-0.0870613720471664,NA,"2024",0,1,1,0
"Y23","Y06",0.666666666666667,"YY","same","same","Y06_Y23",205.270729657149,1.06378881154389,0.451141479070585,0,-1.0635817480263,NA,"2024",0,1,1,0
"Y24","Y06",0.375,"YY","same","same","Y06_Y24",221.773871246317,1.27012335728036,0.40631912505735,0,-1.2698761313204,NA,"2024",0,1,1,0
"Y25","Y06",0.444444444444444,"YY","same","same","Y06_Y25",245.057970744661,1.56123848023532,0.343079762724105,0,-1.5609345895307,NA,"2024",0,1,1,0
